N,Repetition,Rate_TUM,Rate_Random,Rate_EPA
10,251,2.00408737584111,0.22904725412377316,1.4741205733725107
10,252,2.539058958172591,1.0246872303934114,2.0363781388350954
10,253,11.94558737846663,6.145824944604026,11.040163764347135
10,254,0.9041712887592501,0.5566671633530345,0.6262254060224898
10,255,3.682257662575922,2.453177894845295,3.1985569651147365
10,256,1.0266278769881456,0.6266602038832504,0.7530710154688989
10,257,1.2741567492608996,1.0191431664810673,0.9957927667637524
10,258,1.8006912101820642,0.4272730154640275,1.5216264397905892
10,259,1.0962759130312356,0.14602422048953248,0.7017331952852066
10,260,3.269264843155948,1.7533794567510885,2.487661086792194
10,261,6.668835510995723,3.3290255909054256,5.792394518132026
10,262,2.4182025140807357,1.3444384118730652,2.236490399172577
10,263,1.6115874077810846,0.558280199215435,1.1584171055361967
10,264,0.4204955863531863,0.20754747069607174,0.3815763855392809
10,265,0.9328737350274898,0.48043839713094133,0.7677043267360623
10,266,1.0513960620030984,0.3809068765821797,0.7318279151061439
10,267,1.8374712059749563,1.1294349778975148,1.5785424760673434
10,268,0.47744748936040493,0.2961164211621104,0.4248685000690306
10,269,0.7200170627596504,0.32833177912190126,0.5760686369657158
10,270,2.026656445579414,1.6841616395109145,1.098327564859244
10,271,6.264384464298038,3.8575156571331792,5.8796157440300165
10,272,0.5322988971997615,0.4455365960781024,0.45183576910172135
10,273,1.2763362543688197,0.6429403878408281,0.8394916824185974
10,274,7.447234192113473,5.5047440372834835,7.145211396748062
10,275,1.042576112732734,0.36451874684900637,0.883632902606803
10,276,2.2321356529570737,1.0949575388127273,1.7133012770636407
10,277,0.998789394695486,0.47178111617605467,0.7623581419399587
10,278,0.7506355207767693,0.3893862496397054,0.6389033623777388
10,279,1.454711473330408,0.5657166209056472,1.2166311199498177
10,280,0.9783792578376139,0.2713616241934098,0.8182436324251704
10,281,1.9743489504782703,0.8523209470589788,1.5182194760181864
10,282,1.8449397539356198,0.497830536364813,1.2669393426603954
10,283,0.6038648425930351,0.44065782518877505,0.5709063972109524
10,284,2.5863125265871587,0.8032578203114599,2.0985891665726943
10,285,2.392267835371284,1.546938638845718,2.1139134754186957
10,286,1.519199895740149,0.8998607377365612,1.0109551765868479
10,287,9.115549032783786,6.629671277710203,8.196705653507646
10,288,1.2073269474525161,0.38280519613593067,1.043096661770659
10,289,1.7649867314111156,0.8516653304197732,1.4971590839154625
10,290,1.269898054545691,0.5010093181828179,0.8790765275206287
10,291,1.0537835459414528,0.7089982145647107,0.7219398375398648
10,292,0.6638314986630252,0.45360439999331514,0.5815492575869556
10,293,7.321312963081605,1.6962936222764842,6.561314079525079
10,294,2.0608448943243274,0.811206601102394,1.502389987875796
10,295,2.361358118285741,1.853885868582199,1.863306555774547
10,296,2.238131528846394,1.3635819177483337,1.955965184975974
10,297,1.1786062842568499,1.0514328424357862,0.9721059021990818
10,298,4.607297955851835,2.8794038370345243,4.1479685530201795
10,299,1.338457942076013,1.0332946354440158,1.1886475817699798
10,300,6.150896625186788,2.988611435729899,5.274828688104624
10,301,3.4998340990161516,2.63184407696072,2.842788614366378
10,302,1.4294719681220367,0.6626780837009039,1.0496029485323666
10,303,1.8398584692153808,1.2061081577541275,1.394762053195072
10,304,6.651820327517532,4.456253937795336,6.205914969566273
10,305,1.8783472690609415,0.8973425093726918,1.2904674273799916
10,306,2.071628319041256,1.008127025858926,1.4590157265895711
10,307,5.989928079581285,3.863817696416131,5.378619202517046
10,308,0.2879421293527781,0.1633727027475532,0.2879101555758449
10,309,5.579222318650172,2.2626857971822094,4.934488609611116
10,310,2.0380877020779904,0.9814255153137854,1.5612259249237215
10,311,4.297210673252186,2.1176089627880335,3.6667601523582554
10,312,3.129310471660065,0.7943309314994358,2.456317253278147
10,313,1.6426737341166984,0.7389128528507816,1.2195702002972002
10,314,2.1103136052245,0.9276023852913896,1.3753798684566196
10,315,0.7255872573072503,0.37330773731525924,0.5089209933937198
10,316,2.8211758235894933,1.0666907514296904,2.2738788436084736
10,317,1.763449827010894,1.7479067689500296,1.5157531024265143
10,318,1.4220817194846729,0.6772585854116169,1.1011019912989517
10,319,0.9366471288506345,0.5075841026637968,0.6093033765394178
10,320,0.46474023728495995,0.2474344382925601,0.4465895997113921
10,321,1.5224442210895313,0.6139095495333438,1.13599890131292
10,322,0.6955798546191585,0.49867986878827764,0.5724737954232464
10,323,1.3401225347294445,1.598837414982623,1.227935345375906
10,324,8.057743494410461,2.795934395331834,7.464327657744964
10,325,9.51098565864107,4.626499059301609,8.98658439210992
10,326,0.4885114557505187,0.1785841315554378,0.4643089014931022
10,327,2.0191711629589704,2.214253206364259,1.6795176486040562
10,328,0.8612445484767097,0.513184230497626,0.6080899972270687
10,329,0.33609825898692275,0.1836337062348482,0.3360558109933649
10,330,1.836808794954792,0.8450048508586467,1.3787411028075924
10,331,3.432055946444953,2.178949586642453,3.278259942538832
10,332,10.447807721160087,4.8825730611436065,9.8444235435934
10,333,5.423936028672037,2.541334312049269,4.6994537960385605
10,334,2.176095328617797,1.287000835736249,1.711192351550209
10,335,0.8854152809172368,0.5461923534425408,0.6787772781637809
10,336,0.6023028003398926,0.23446517068543196,0.5672111590803478
10,337,7.149275594818983,5.008078262187265,6.3006786363123615
10,338,6.174598482757738,3.023686801138675,5.713867942831458
10,339,4.728907499389518,1.345108756009168,3.879738394619379
10,340,0.3731347328033216,0.3180315351247169,0.35767355950488494
10,341,0.8345841892007547,0.5013873155544928,0.6263969256915778
10,342,1.9054506131151068,1.3942815640178665,1.5161640141711548
10,343,3.4871797540173195,1.4988059054476506,2.9719598336545054
10,344,0.6785616252137006,0.22019291765757,0.4837501472197996
10,345,3.3981806457782855,0.9114233412070581,2.7778980163256746
10,346,0.6083758569302228,0.3941317811623022,0.5772191831122646
10,347,2.392230200695524,2.2758242050798283,1.7274829215352105
10,348,5.797013930385168,4.256113094753995,4.6580940823072465
10,349,2.197256365222309,1.0837785049050657,1.828769085060341
10,350,3.489952648530318,1.8752661099133083,2.9623550572903246
10,351,1.0550417196371518,0.9727269625048757,0.9114515616180614
10,352,1.2297049799160282,0.6052048758291992,0.8980003607904951
10,353,3.5953079748903622,1.913848111488332,3.1031433651433473
10,354,1.0771098280904703,0.9315658966461509,0.7076311063721442
